news_title,section,date
울산 버스노선서 '신중앙시장' 누락…중구의회 지적,사회,2024-12-08
"자신에게만 관대한 '직무 태만·갑질' 경찰에... 법원 ""정직 정당""",사회,2024-12-08
"""내가 살기 좋게 만들어줄게"" 외신도 깜짝…댄스파티 같았던 집회",사회,2024-12-08
"""화가 나 밤샜어요"" '윤석열 탄핵' 집회 다음날, 뜬눈으로 지새운 시민들",사회,2024-12-08
"경찰청 국가수사본부, 국방부장관 집무실·공관 압수수색",사회,2024-12-08
'KBS이사 임명 집행정지 재판부 바꿔달라'…고법 불허,사회,2024-12-08
탄핵 부결에 제주 정당·시민단체 분노… 오영훈 “내란죄 동조해 국민 배신”,사회,2024-12-08
"수능 수학 미적분 '쏠림 현상' 여전…""이과생 유리 현상 지속""(종합)",사회,2024-12-08
김용현 긴급체포·집무실 압색…'내란 혐의' 수사 가속도(종합2보),사회,2024-12-08
자녀 숙제하니 TV 볼륨 줄여달라 한다고 아내에 소주병 던진 남편,사회,2024-12-08
"시민 몰린 여의도서 ‘외부인 화장실 사용 불가’…이 호텔, 별점 테러 당했다",사회,2024-12-08
"검찰, '계엄 건의' 김용현 긴급체포…조사 6시간만",사회,2024-12-08
강기정 광주시장 “한동훈-한덕수 발표는 무효이자 위헌”,사회,2024-12-08
머리 숙인 한덕수·한동훈…이 시각 국민의힘 당사,사회,2024-12-08
"검·경, ‘12·3 비상계엄 사태’ 수사 속도… 군 관련자들 긴급 체포·직무 정지",사회,2024-12-08
커피 무료 제공하고 화장실 양보…집회서 빛난 시민의식,사회,2024-12-08
“국회 가세요? 돈 안 받을게요”…결제 취소에 미터기 끈 택시 기사들,사회,2024-12-08
"“의료인 처단” 포고령 반발, 병원단체들 ‘의료개혁특위’ 참여 중단",사회,2024-12-08
"""민주묘총에 깜빡 속았네요""…여의도 집회에 등장한 MZ들 '해학·재치'",사회,2024-12-08
"김용현, 휴대폰 교체후 자진출석..檢 '깡통폰' 압수했나",사회,2024-12-08
대전 시민사회단체 “탄핵안 무산시킨 국민의힘 해체해야”,사회,2024-12-08
"경찰, 김용현 공관·집무실 압수수색…내란 수사 속도",사회,2024-12-08
"""도민 대표할 자격 없다"" 탄핵 불참 강원 與국회의원들 향해 비판 성명",사회,2024-12-08
"""수능 만점인데 서울대 의대 못 갈수도""…눈치작전 '치열'",사회,2024-12-08
"'긴급 체포' 김용현, 고문 일했던 대형로펌이 변호 맡는다",사회,2024-12-08
결혼 사실 숨기고 미혼여성과 8년 교제하며 1억 가로챈 40대,사회,2024-12-08
검·경 내란죄 수사 급물살…계엄 사태 책임 尹 정조준하나,사회,2024-12-08
MZ 대거 참여... 신나고 즐거운 윤석열 퇴진 집회,사회,2024-12-08
작년 수능 서울·N수생 강세···서울은 학교 간 점수 차도 커,사회,2024-12-08
대통령 탄핵표결 불발에 검·경 수사 속도전…尹 향할까,사회,2024-12-08
"쓰레기봉투 50장 챙겨오고, 커피 1000잔 선결제…'선진 집회문화' 빛났다",사회,2024-12-08
‘자녀 저녁식사 안 차려준다’… 남편 흉기로 찌른 50대女,사회,2024-12-08
"[속보] 한동훈 ""尹, 국정 관여 안할 것..질서있는 퇴진으로 정국 수습""",사회,2024-12-08
스미싱 사기 아니야?…의심스러운 문자 ‘여기’ 넣으면 검증!,사회,2024-12-08
작년 수능도 'N수생' 강세…고3과 점수 격차는 줄었다,사회,2024-12-08
"더민주 지자체 협의회,“국힘 의원,탄핵안 가결해라”",사회,2024-12-08
“걱정보단 이젠 행복” 근황 전한 오둥이네…병원 밖에서 100일 맞을까,사회,2024-12-08
"'계엄 지휘' 김용현, 닷새 만에 철창…'체포·압수' 강제수사 속도",사회,2024-12-08
"""여의도 집회 가요? 미터기 끌게요""… 택시비 거절한 기사",사회,2024-12-08
"[뉴스특보] 검찰, 김용현 긴급 체포…탄핵안 무산에 향후 정국 '시계 제로'",사회,2024-12-08
"경찰, '비상계엄 건의' 김용현 공관·집무실 강제수사 착수(종합)",사회,2024-12-08
"""국민의힘, '내란' 지지하나""… 충남권, 尹 탄핵 불발에 '분개'",사회,2024-12-08
"“적극 협조하겠다”던 김용현, 檢자진출석 전 ‘휴대전화’ 바꿨다",사회,2024-12-08
수능 만점자도 서울대 의대 합격 '모른다?'…합격선 415점 전후,사회,2024-12-08
"김용현 전 국방장관 변호, 고문 재직했던 대륙아주서 맡아",사회,2024-12-08
김용현 전 장관 긴급체포…과거 고문 맡았던 대형로펌이 변호,사회,2024-12-08
결혼 미끼로 미혼여성에 1억원 가로챈 40대,사회,2024-12-08
"대법 ""공장도 영업목적 운영됐다면 임대차보호법 적용""",사회,2024-12-08
"경찰, '내란·반란 혐의' 김용현 전 장관 공관·집무실 압수수색…""우리는 우리의 수사 계속""",사회,2024-12-08
변호사 대동 '자진출석' 김용현…전 직장 대형로펌서 변호 맡는다,사회,2024-12-08
"사무실 못 꾸린 檢특수본, 김용현 '긴급체포'…이례적 '속도전' 왜?",사회,2024-12-08
"검찰, 김용현 전 장관 긴급체포…휴대전화 교체 의혹",사회,2024-12-08
"전 서울고검장 ""계엄 명백한 범죄…검찰, 결기있게 수사해야""",사회,2024-12-08
지난해 기초연금 수급률 67%…평균 32만원,사회,2024-12-08
"“탄핵, 탄핵, 윤석열!” 에스파 노래에 응원봉 ‘흔들’…외신도 주목한 韓시위 문화",사회,2024-12-08
"[크랩] 재주는 내가, 수익은 중국이? 요즘 베낄 수 있는 건 다 베낀다는 중국",사회,2024-12-08
“우리나라 정상영업합니다”…‘천하제일 깃발대회’ 열렸다,사회,2024-12-08
"경찰, 김용현 공관‧집무실·자택 압수수색…휴대폰 등 18점 확보",사회,2024-12-08
[단독] ‘252시간 강박’ 2억대 손배 판결에…병원-유족 동시 항소,사회,2024-12-08
"中언론, ""북한과 중국 적대시했다"" 내용 담긴 尹 탄핵소추안 주목",사회,2024-12-08
"'尹 탄핵 표결 무산'에 시민들 ""2차 계엄 불안해 잠도 못 자""",사회,2024-12-08
"전 국방 김용현 변호, 과거 고문 일했던 대형 로펌이 맡았다",사회,2024-12-08
"강남 한복판 화장실 변기에 ""억대 필로폰이…"" 밝혀진 마약왕의 수법",사회,2024-12-08
"이채연 비상계엄 소신발언… ""연예인이라 목소리 내는 것""",사회,2024-12-08
[속보] 국방부 '계엄 연루' 방첩사 1처장∙수사단장 직무정지,사회,2024-12-08
"김용현, 검찰 조사 앞두고 휴대폰 교체‥이 시각 서울중앙지검",사회,2024-12-08
"미혼女와 8년간 교제, 1억 챙긴 40대男…알고 보니, 유부남",사회,2024-12-08
"“아들 숙제해야 해, TV소리 줄여” 아내 말에 소주잔 던진 40대 [사건수첩]",사회,2024-12-08
유부남 사실 숨긴 채 결혼 미끼로 1억 3000만원 챙긴… 40대 유부남 실형,사회,2024-12-08
"‘탄핵 불발, 매주 될 때까지 발의’ 법적 논란은 없을까?",사회,2024-12-08
'논술 유출 논란' 연세대 2차 시험…1차 시험 본안 소송은 진행중,사회,2024-12-08
"검찰, '계엄사태' 김용현 전 국방부 장관 긴급체포",사회,2024-12-08
"의료개혁특위, 의사단체 모두 참여 중단 선언…'이탈 의료인 처단' 포고령 분노 여파",사회,2024-12-08
"병협·중소병협·국립대병협, 의개특위 참여 중단…계엄사령부 포고령 영향",사회,2024-12-08
비상계엄 법적 책임 어디까지…윤대통령 수사 관심,사회,2024-12-08
"'계엄 핵심' 김용현 변호, 과거 고문 일했던 대형로펌이 맡아",사회,2024-12-08
'계엄·탄핵' 정국 불안…행정개편·상급병원지정 제주 현안 '빨간불',사회,2024-12-08
"""여의도 가요? 미터기 끌게요""…집회 참석 시민 택시비 거절한 기사",사회,2024-12-08
"국가수사본부, '내란 혐의' 김용현 공관·집무실 압수수색",사회,2024-12-08
"복지단체 청년들 ""윤석열 탄핵으로 부족…국민의힘 당장 해산해야""",사회,2024-12-08
언론단체 “국민의힘은 내란 수괴 윤석열 비호한 반헌법 세력”,사회,2024-12-08
"국수본, '내란죄' 김용현 전 장관 공관·집무실 압수수색(상보)",사회,2024-12-08
"""신고 있는 스타킹 벗어줘""…여대생 집 따라가 황당 요구한 30대",사회,2024-12-08
처음 본 20대 여성에 “스타킹 벗어 달라” 요구한 남성 집유,사회,2024-12-08
"'입시비리' 2심까지 실형 조국, 12일 대법 선고 연기 요청했지만…",사회,2024-12-08
'탄핵 무산' 10시간 만에 김용현 긴급체포…내란죄 수사 '속도전',사회,2024-12-08
"검찰 특수본, 김용현 심야조사…무장 계엄군 국회 진입 경위 확인",사회,2024-12-08
"김후곤 전 서울고검장 “계엄 조치, 명백한 범죄 행위… 신속하게 법적 매듭 지어야”",사회,2024-12-08
"탄핵 집회에 이런 단체도?…""제발 집에 누워있게 해줘"" 웃음 유발",사회,2024-12-08
"내란죄 특검 앞두고 수사 '속도전'…검찰, 김용현 전격체포",사회,2024-12-08
"후배 휴가 막고 자신은 무단 조퇴한 경찰 간부…법원 ""정직 정당""",사회,2024-12-08
"김용현, 텔레그램 계정 탈퇴 후 재가입…증거 인멸 시도했나",사회,2024-12-08
내란 혐의·메시지 삭제 의혹…'김용현 檢조사 중 긴급체포',사회,2024-12-08
"""젊은 층도 안심할 수 없는 고관절 질환, 술과 외상 주의""",사회,2024-12-08
약국·병원 없어 슈퍼에서 약 사야... 아찔한 현실,사회,2024-12-08
"경찰, '비상계엄' 김용현 공관·집무실 압수수색",사회,2024-12-08
"의료개혁특위서 의사단체 모두 이탈…""계엄 포고령 항의""",사회,2024-12-08
"""암 싹 낫는다""…20대에 스타킹 벗어달라 요구한 30대 집유",사회,2024-12-08
"홍장원 국정원 1차장, ""'尹, 정치인 체포하라'..조태용 원장에게 보고했지만 묵살""",사회,2024-12-08
대통령 탄핵 일단 폐기됐지만…충북서도 파장 촉각,사회,2024-12-08
'입시비리'조국 12일 대법 선고 …징역 2년 확정시 의원직 상실,사회,2024-12-08
‘러브레터’ 나카야마 미호 돌연사…사인 지목된 ‘열 쇼크’는 무엇?,사회,2024-12-08
"경찰, `내란죄` 수사 속도…김용현 공관·집무실 압수수색",사회,2024-12-08
"대전서 승용차가 편의점으로 돌진... 운전자 ""급발진"" 주장",사회,2024-12-08
결혼사실 숨긴 채 미혼여성과 7∼8년 교제…1억 챙긴 40대,사회,2024-12-08
"언론인들 “국민의힘, 공당 자격 없다···총부리 들이댄 폭군 비호”",사회,2024-12-08
[스트레이트 예고] 12.3 계엄·내란 사태 누가 '반국가세력'인가,사회,2024-12-08
"“커피 100잔, 작은 마음 보탭니다”…여의도에 퍼진 선결제 릴레이 ‘감동’",사회,2024-12-08
김용현 체포로 스타트 끊은 검·경 수사 속도전,사회,2024-12-08
김용현 심야 조사해 긴급체포…검·경 수사 주말 속도전,사회,2024-12-08
“왜 가는 길이 달라”… 택시 운전기사 폭행한 30대 집행유예,사회,2024-12-08
"5·18단체, 탄핵안 폐기에 “국민 뜻 배신한 국힘 책임 끝까지 추궁”",사회,2024-12-08
"[속보] '계엄 수사' 경찰 국수본, 김용현 공관∙집무실 압수수색",사회,2024-12-08
"[단독] 김용현 전 국방부 장관, 특수본 조사 전 휴대전화 교체",사회,2024-12-08
"경찰, 김용현 전 국방장관 공관·집무실 압수수색",사회,2024-12-08
"미혼여성과 8년간 교제…""결혼하자""며 1억 받아 챙긴 유부남",사회,2024-12-08
"시민사회 ""국민 명령 탄핵 거부한 국민의힘은 내란 공범, 해산하라""",사회,2024-12-08
결혼 숨기고 미혼녀와 8여년 교제…1억 챙긴 유부남 징역형,사회,2024-12-08
"국수본 전담수사팀, 김용현 전 국방장관 공관·집무실 압수수색",사회,2024-12-08
계엄사태 첫 조사가 김용현 체포…검·경 수사 주말 속도전,사회,2024-12-08
백 속에 피임약·성병치료제?…20대 베트남 아내 외도의 끝은[사건의 재구성],사회,2024-12-08
정유라 “계엄이고 뭐고 예산안 보면 뒤집어져”,사회,2024-12-08
"""좌표 주면 뿌려""…억대 필로폰이 강남 한복판 화장실 변기에",사회,2024-12-08
6년 전보다 환자 37배 증가했다…대구 덮친 ‘이 병’,사회,2024-12-08
"""언론 보고 알았다던 방첩사, 지난달 계엄 사전준비""(종합3보)",사회,2024-12-08
2023년 기초연금 수급률 67%… 지역별 최대 3.5배 격차,사회,2024-12-08
"검찰, '계엄사태' 김용현 전 국방부 장관 긴급체포",사회,2024-12-08
작년 수능 N수생 강세… 고3보다 국·수·영 1등급 2~3배↑,사회,2024-12-08
5.18 역사로 배우고 세월호 경험…2000년대 태어난 대학생 시국선언문 보니,사회,2024-12-08
"수능 수학 1등급 96%는 자연계… ""이과 강세 현상 이어져""",사회,2024-12-08
의료계도 곳곳서 ‘尹 퇴진’ 집회… 의개특위선 의사단체 모두 이탈 [비상계엄·탄핵안 표결 포기 후폭풍],사회,2024-12-08
"'피해망상' 때문에…일면식 없는 이웃 공격한 50대, 2심도 실형",사회,2024-12-08
"""간도 크다"" 미혼여성과 7∼8년 교제... 1억 챙긴 유부남",사회,2024-12-08
계엄사태 첫 조사가 김용현 체포…검·경 수사 주말 속도전,사회,2024-12-08
"조국, 연기 요청한 대법 판결 예정대로..'입시비리·감찰무마' 상고심 12일 선고",사회,2024-12-08
"‘문제 유출 논란’ 연세대, 오늘 2차 논술시험 치러",사회,2024-12-08
"검찰, '심야 자진출석' 김용현 긴급체포…동부구치소 이송",사회,2024-12-08
尹 탄핵안 폐기...검·경·공 과제는 '비상계엄 수사 외압 막기',사회,2024-12-08
"[단독]‘긴급체포’ 김용현, 수사 시작되자 휴대전화 교체",사회,2024-12-08
"올해 수능 수학 여전히 이과가 유리…""무전공학과, 문과 불리할 수도""",사회,2024-12-08
[에듀플러스]“수능 국어·수학 선택과목 간 점수 차 커…무전공 인문계 학생 불리할 수도”,사회,2024-12-08
'충암파' 김용현 전 장관 긴급체포…'비상계엄 수사' 방향은?,사회,2024-12-08
내란부역정당 국민의힘의 '호남동행'을 거부한다,사회,2024-12-08
"'비상계엄 집행 주도' 김용현, 주요 혐의는?",사회,2024-12-08
"임영웅 ""제가 정치인인가요, 목소리를 왜 내요""...DM 논란에 '갑론을박' [지금이뉴스]",사회,2024-12-08
결혼 숨기고 미혼여성과 8여년 교제…1억 챙긴 유부남 실형,사회,2024-12-08
강추위에 고속도로 교통량 '뚝' 부산→서울 5시간,사회,2024-12-08
"계엄 당일, 국회 출입통제 어떻게 이뤄졌나…서울경찰청 무전 기록 확보",사회,2024-12-08
'내란 혐의' 김용현 전 장관 긴급체포…동부구치소 이송,사회,2024-12-08
사실혼 배우자는 상속권이 없다…이렇게 하라[상속의 신],사회,2024-12-08
